Total_Stops,Price,journey_Month,Dep_hour,Arrival_hour,Duration_hours,Airline
2,10441,5,22,19,21,Air India
0,4545,3,0,3,2,IndiGo
0,3543,6,17,20,2,SpiceJet
1,12692,6,9,14,28,Jet Airways
2,11542,5,9,15,29,Air India
0,3100,5,19,20,1,Air India
1,13941,5,20,4,8,Jet Airways
0,3815,3,6,9,2,SpiceJet
1,14571,6,8,18,9,Air India
1,7192,3,11,19,8,Air India
2,8456,3,19,4,9,Jet Airways
2,15812,3,17,4,34,Jet Airways
0,3943,6,21,0,3,IndiGo
0,4174,4,17,19,2,SpiceJet
2,11883,5,5,12,30,Air India
0,4409,4,22,1,2,Multiple carriers
1,9663,5,21,10,12,Jet Airways
0,4050,5,7,8,1,Jet Airways
0,8040,4,7,8,1,Jet Airways
1,8529,6,18,23,28,Jet Airways
2,18191,5,15,1,10,GoAir
2,14237,6,18,12,18,Jet Airways
2,9920,4,16,12,19,Air India
1,7530,6,17,1,7,Multiple carriers
1,6528,5,14,14,24,Air India
0,6121,5,13,16,2,Air India
1,12242,3,15,4,13,SpiceJet
1,10262,6,10,4,18,Jet Airways
1,8824,3,6,22,16,SpiceJet
0,6205,3,9,12,2,SpiceJet
0,11913,3,19,22,2,Vistara
0,2754,6,12,13,1,IndiGo
0,3858,6,11,14,2,IndiGo
0,7229,4,17,20,3,Jet Airways
1,17024,3,2,4,26,Jet Airways
2,10151,6,12,7,19,Air India
0,4804,6,4,7,2,IndiGo
0,6181,5,4,7,2,Air Asia
0,3919,6,21,0,2,IndiGo
0,2437,5,20,21,1,Jet Airways
1,7888,5,17,1,8,Multiple carriers
1,15197,3,8,19,11,Air India
1,13378,3,8,19,11,Multiple carriers
1,5054,6,7,12,4,IndiGo
1,14323,5,10,19,9,IndiGo
1,6481,4,12,19,6,Multiple carriers
0,4441,3,13,16,2,Air India
0,2575,3,19,20,1,Air India
0,3807,6,22,1,2,Multiple carriers
1,6674,6,6,22,15,IndiGo
1,10844,5,14,22,8,Jet Airways
0,5198,3,15,17,2,IndiGo
1,9794,5,10,19,8,Multiple carriers
0,4441,3,21,23,2,Air India
0,5823,4,19,22,2,Vistara
0,3873,6,9,11,2,SpiceJet
0,3858,6,11,14,2,Air India
0,4319,4,9,12,2,Air India
2,13381,6,20,19,23,Jet Airways
1,26890,3,16,8,15,Jet Airways
2,13576,3,11,22,11,Air India
0,6478,6,8,11,3,Jet Airways
1,6838,3,10,21,10,IndiGo
1,10262,6,13,4,15,Jet Airways
0,3841,5,9,11,2,SpiceJet
0,3100,6,6,7,1,Air India
1,4773,3,6,14,7,GoAir
2,11966,3,13,21,8,Jet Airways
1,5135,4,7,12,5,GoAir
0,3702,5,18,22,3,Jet Airways
0,3311,6,21,0,2,SpiceJet
1,4649,6,15,20,5,SpiceJet
0,5678,6,19,21,1,Jet Airways
0,4632,4,7,10,2,GoAir
1,5530,5,6,12,5,IndiGo
0,4148,3,21,0,2,IndiGo
1,8669,6,3,19,15,Air India
0,4991,4,9,12,2,SpiceJet
0,5462,3,19,20,1,Air India
1,5608,5,10,17,7,Jet Airways
0,3873,6,6,9,2,SpiceJet
2,10178,3,13,7,18,Air India
1,11627,6,2,4,26,Air Asia
0,4823,6,18,21,3,IndiGo
2,10783,3,8,23,38,Air India
1,9029,3,5,12,7,Air India
0,5989,5,19,22,2,Air Asia
1,15029,3,2,4,26,IndiGo
1,6513,5,14,22,7,Multiple carriers
1,10486,5,9,22,12,SpiceJet
1,8366,6,16,11,18,Multiple carriers
2,15129,5,19,19,23,Jet Airways
1,6093,6,7,22,15,Multiple carriers
1,5351,4,6,11,5,SpiceJet
2,14237,6,18,12,18,Jet Airways
1,13731,5,18,10,15,Jet Airways
1,8610,6,7,23,16,Vistara
1,7408,6,13,21,8,Multiple carriers
1,14973,3,4,13,9,Multiple carriers
0,7295,3,19,21,2,IndiGo
0,4145,6,20,23,2,Air India
1,18260,3,2,12,10,Multiple carriers
1,5162,6,6,10,3,Air Asia
1,11134,3,18,18,23,Jet Airways
1,6575,3,19,0,5,IndiGo
0,4273,3,5,8,2,SpiceJet
0,3527,3,5,8,2,SpiceJet
1,14714,6,17,4,10,Jet Airways
0,3597,6,8,10,2,Multiple carriers
1,6979,5,10,1,14,IndiGo
2,6653,3,7,21,14,Multiple carriers
0,3815,3,17,19,2,SpiceJet
1,8586,5,6,12,5,Jet Airways
2,12592,5,16,13,20,Air India
1,7888,5,13,1,12,Multiple carriers
1,11410,6,16,6,13,Air Asia
1,6314,6,4,21,16,IndiGo
1,7757,5,14,18,28,Jet Airways
0,4307,3,21,22,1,Air India
0,5510,5,14,16,2,Air India
0,4804,5,15,18,2,IndiGo
2,13873,5,7,1,18,Air India
2,14300,6,18,19,24,Jet Airways
1,14714,6,11,19,7,Jet Airways
0,4030,5,18,22,3,Jet Airways
2,11972,5,17,19,26,Air India
0,4823,6,20,22,2,IndiGo
1,12373,5,17,12,19,Jet Airways
1,13817,3,22,11,12,Jet Airways
0,4049,5,6,7,1,IndiGo
0,3625,5,9,12,2,Multiple carriers
2,8918,5,12,19,7,Air India
1,9555,5,7,20,13,IndiGo
0,4995,5,7,8,1,Jet Airways
0,3383,4,11,13,2,Air Asia
2,15129,5,19,12,17,Jet Airways
0,7229,5,8,11,3,Jet Airways
1,12284,3,5,10,5,Jet Airways
1,12898,5,7,12,5,Jet Airways
1,13817,3,7,21,14,Air India
0,3943,4,21,0,3,IndiGo
2,10861,6,22,19,21,Air India
2,13376,6,6,4,21,Air India
2,15129,5,23,19,19,Jet Airways
0,2175,3,5,7,1,Jet Airways
1,5279,5,8,13,4,IndiGo
1,13759,3,19,18,22,Jet Airways
2,15129,5,19,19,23,Jet Airways
2,11752,6,16,13,20,Air India
1,11087,3,11,20,8,Jet Airways
0,7229,5,19,22,3,Air India
1,14871,3,15,1,10,IndiGo
1,12681,4,20,23,27,Jet Airways
0,4990,4,21,0,3,IndiGo
1,6673,3,18,1,7,Multiple carriers
1,14714,6,2,12,10,Jet Airways
1,13587,6,11,21,9,Multiple carriers
1,10844,6,21,18,21,Jet Airways
1,9663,5,6,9,26,IndiGo
0,2017,5,22,0,1,SpiceJet
2,11281,5,22,19,21,Air India
2,13381,6,6,7,24,Air India
0,4423,5,9,12,2,SpiceJet
1,11269,3,6,15,9,Multiple carriers Premium economy
1,18371,6,2,12,10,Jet Airways
1,13044,6,18,12,17,Jet Airways
1,6540,3,17,4,10,Jet Airways
1,9315,5,7,19,11,Multiple carriers
2,19644,5,11,19,7,Jet Airways
0,4804,6,21,0,2,IndiGo
1,10197,5,9,19,10,Multiple carriers
1,9663,5,6,12,5,Jet Airways
1,8099,5,8,19,10,Air India
0,6860,3,8,11,3,IndiGo
2,12513,5,5,20,14,Air India
1,6587,6,5,6,25,Air India
2,9977,3,1,14,13,Air India
1,14388,5,21,8,11,Jet Airways
2,13376,6,14,4,13,Jet Airways
1,7831,5,16,0,7,GoAir
1,13611,3,16,1,9,IndiGo
1,11134,3,8,20,12,Jet Airways
0,6144,3,10,13,2,IndiGo
0,3859,6,9,12,2,SpiceJet
1,6979,5,10,21,10,IndiGo
1,18550,3,9,18,8,Jet Airways
1,14231,3,16,18,25,Jet Airways
2,10651,6,19,19,23,Air India
2,13381,6,14,19,28,Air India
1,7738,3,4,13,8,IndiGo
1,12537,3,7,15,8,Multiple carriers
1,12524,6,11,19,7,Multiple carriers
0,6482,3,5,7,2,IndiGo
0,7229,5,11,14,2,Jet Airways
1,15147,3,10,21,10,IndiGo
1,6528,3,16,22,6,IndiGo
1,14781,5,14,22,8,Jet Airways
2,10441,5,22,19,21,Air India
1,12767,3,15,4,13,IndiGo
0,6094,5,14,17,3,Jet Airways
1,14781,5,14,19,5,Jet Airways
1,11161,3,13,18,28,Air India
0,1965,6,13,14,1,SpiceJet
1,11087,3,16,23,6,Jet Airways
1,7530,6,19,1,6,Multiple carriers
1,15029,3,21,4,6,Jet Airways
2,13029,5,9,12,26,Jet Airways
1,6838,3,10,21,10,IndiGo
0,2227,6,20,21,1,IndiGo
1,7155,6,4,19,14,Multiple carriers
1,9718,5,10,21,11,Multiple carriers
1,13941,5,21,10,12,Jet Airways
1,12192,6,7,19,12,Multiple carriers
1,16079,5,22,19,20,Jet Airways
0,4851,3,6,9,3,Vistara
0,3175,3,6,7,1,Jet Airways
1,9663,5,20,10,14,Jet Airways
0,2575,3,19,20,1,Air India
0,4823,4,8,11,2,IndiGo
1,9315,5,6,19,12,Multiple carriers
1,13377,6,14,1,11,Multiple carriers
0,2754,5,19,20,1,IndiGo
1,6442,5,11,18,6,IndiGo
1,12295,3,9,14,4,Jet Airways
0,4823,4,16,19,3,IndiGo
1,6838,6,9,21,11,Vistara
1,10262,6,13,12,23,Jet Airways
0,4622,3,6,9,2,SpiceJet
1,8330,5,11,1,14,Multiple carriers
1,7480,6,12,9,20,Air India
1,4943,3,8,18,10,Air India
1,8529,6,16,9,16,Jet Airways
1,9535,3,20,9,13,Air India
0,2227,5,13,14,1,SpiceJet
1,8452,5,7,22,15,Vistara
2,21483,3,15,1,10,Multiple carriers
1,11316,6,10,17,7,Jet Airways
2,15129,5,5,19,13,Jet Airways
0,4995,5,10,11,1,Jet Airways
0,3925,3,9,12,2,SpiceJet
0,5462,3,21,22,1,Air India
0,6216,5,6,9,3,IndiGo
1,8759,5,7,13,5,Air Asia
0,4823,6,18,21,2,SpiceJet
1,13817,3,8,21,13,Jet Airways
0,5201,6,14,17,3,Air India
2,9601,5,12,19,7,Air India
2,15129,5,23,4,29,Jet Airways
0,4885,4,9,12,2,SpiceJet
1,8586,5,20,4,8,Jet Airways
1,6151,3,20,7,11,Air Asia
1,16863,3,10,21,11,Jet Airways
1,15025,3,8,9,24,Jet Airways
0,3419,5,20,23,2,GoAir
1,13727,5,9,21,12,Air Asia
1,8310,5,7,22,15,Multiple carriers
0,5740,5,8,11,2,IndiGo
1,7870,6,7,23,15,Air India
0,4804,6,17,19,2,IndiGo
0,5586,3,14,17,2,Vistara
2,18804,6,11,19,7,Jet Airways
0,5678,3,15,17,1,Jet Airways
0,11982,6,17,20,2,Vistara
0,6934,6,18,21,3,Air India
2,15654,3,10,4,17,Jet Airways
2,14300,6,12,12,24,Jet Airways
1,17471,3,22,23,24,Jet Airways
2,11150,6,23,19,19,Jet Airways
1,7480,5,20,9,12,Air India
1,10203,5,7,20,13,Air India
1,10262,6,19,19,23,Jet Airways
0,4423,5,9,12,2,SpiceJet
0,4823,5,7,10,2,IndiGo
1,8528,3,5,19,13,Jet Airways
0,7171,5,17,19,2,Air India
1,6883,3,9,21,12,Multiple carriers
0,4668,6,21,23,2,Vistara
3,10493,6,5,7,26,Air India
1,14571,6,14,20,6,Jet Airways
1,11446,5,10,19,9,Multiple carriers
1,3480,4,19,23,4,IndiGo
1,9187,5,20,10,14,Vistara
0,7229,4,18,22,3,Jet Airways
1,16863,3,10,1,15,Multiple carriers
1,12681,4,16,23,7,Jet Airways
1,7064,4,16,20,28,Jet Airways
0,3841,5,17,19,2,SpiceJet
0,4544,4,6,8,2,Jet Airways
2,10919,6,14,4,13,Jet Airways
0,4591,4,23,2,2,IndiGo
0,4107,5,22,1,2,Air Asia
1,9794,5,6,12,6,Multiple carriers
0,3841,6,6,9,2,SpiceJet
0,2753,3,22,0,1,SpiceJet
1,5842,5,7,13,6,GoAir
0,4423,5,13,15,2,IndiGo
0,7673,3,5,8,3,IndiGo
1,10539,6,9,19,9,Jet Airways
1,11841,6,18,8,13,Jet Airways
1,10262,6,11,12,25,Jet Airways
1,12284,3,8,18,9,Jet Airways
2,15965,6,15,1,10,Multiple carriers
1,9663,5,8,9,24,Jet Airways
0,3847,3,22,0,2,Jet Airways
1,7408,6,3,11,7,Multiple carriers
1,8586,5,16,18,25,Jet Airways
1,12384,5,9,18,8,Jet Airways
1,5092,3,11,8,21,Air India
1,17524,3,5,12,6,Jet Airways
2,11507,6,9,12,27,Vistara
1,6794,5,10,1,14,IndiGo
1,7878,5,7,16,9,Multiple carriers
1,10844,5,18,16,21,Jet Airways
0,3100,3,21,22,1,Air India
1,6117,5,19,4,9,Air India
2,13029,5,19,12,17,Jet Airways
1,10262,6,16,19,27,Jet Airways
2,14960,6,9,23,13,Air India
1,7757,5,20,18,22,Jet Airways
0,7229,3,19,22,2,Jet Airways
1,8382,3,6,11,5,SpiceJet
1,7198,6,19,1,6,SpiceJet
2,11281,5,5,7,26,Air India
2,12719,5,9,12,27,Jet Airways
1,6301,6,10,16,5,IndiGo
1,9627,5,8,19,10,Multiple carriers
1,8073,5,9,21,12,Multiple carriers
1,25735,3,22,21,22,Jet Airways
0,4409,4,10,12,2,Air Asia
0,4878,5,19,22,2,Vistara
1,13377,6,15,1,10,Multiple carriers
1,5192,5,22,10,12,Air Asia
2,10909,4,9,4,18,Jet Airways
1,11319,5,9,14,4,IndiGo
1,5842,6,7,13,6,GoAir
1,7757,5,18,10,15,Jet Airways
1,10262,6,19,4,9,Jet Airways
1,11087,3,8,10,26,Jet Airways
2,14300,6,12,12,24,Jet Airways
0,4544,4,19,22,3,Jet Airways
0,4804,6,15,17,2,IndiGo
2,16263,6,20,4,8,Jet Airways
1,10844,6,16,23,7,Jet Airways
0,5000,5,14,17,3,IndiGo
0,3100,5,21,22,1,Air India
1,6734,5,8,22,13,IndiGo
0,8040,6,10,11,1,Jet Airways
0,3873,6,17,19,2,SpiceJet
1,13377,5,15,1,10,Multiple carriers
1,5192,5,22,10,12,Air Asia
2,9968,6,19,19,23,Air India
1,11667,3,8,18,10,Multiple carriers
0,3597,6,9,12,2,SpiceJet
1,16079,5,19,19,23,Jet Airways
0,4878,6,17,19,2,Vistara
0,19685,3,13,15,2,IndiGo
0,4148,3,14,16,2,IndiGo
1,6818,5,5,16,11,IndiGo
2,9483,4,23,12,13,Jet Airways
1,4487,4,20,9,12,Air India
0,3597,6,8,10,2,SpiceJet
0,2754,3,12,13,1,Air India
1,7155,6,11,19,7,Multiple carriers
0,4804,6,21,0,2,IndiGo
1,6093,6,7,21,13,Air India
2,12568,3,17,10,17,Air India
1,9663,5,21,12,14,Jet Airways
0,5170,3,14,16,2,Air India
2,12723,6,5,20,14,Air India
2,9258,4,12,11,23,Air India
0,4729,3,5,8,3,IndiGo
1,6147,6,17,22,5,IndiGo
1,14323,5,9,19,10,Multiple carriers
2,11491,3,7,10,27,Air India
2,10368,6,19,4,8,Jet Airways
2,11281,5,22,19,21,Air India
0,4409,5,10,12,2,Air Asia
1,14676,6,9,21,11,Jet Airways
0,4667,6,11,13,2,Air India
1,9314,5,9,14,28,Jet Airways
0,3597,6,13,15,2,IndiGo
1,6496,6,5,10,4,IndiGo
0,4077,6,0,3,2,Jet Airways
2,15129,5,5,4,22,Jet Airways
0,3841,4,6,9,2,SpiceJet
2,12854,3,6,11,29,Air India
1,12242,3,17,4,10,Jet Airways
0,3971,4,5,8,2,SpiceJet
1,6992,3,8,23,14,Jet Airways
1,8110,3,7,12,4,IndiGo
0,4392,5,12,13,1,Multiple carriers
2,12819,6,23,12,13,SpiceJet
1,10262,6,18,19,24,Jet Airways
1,10844,5,16,16,23,Jet Airways
2,13029,5,9,12,26,Jet Airways
1,14714,6,10,19,9,Jet Airways
0,4148,3,5,8,2,IndiGo
1,12373,5,19,12,17,Jet Airways
0,3815,3,6,9,2,SpiceJet
1,9646,6,9,16,6,Multiple carriers
1,6171,5,8,17,8,SpiceJet
0,4823,4,8,11,2,IndiGo
0,5613,5,17,19,2,Vistara
0,8033,3,13,16,3,IndiGo
1,8529,6,18,20,25,Jet Airways
1,5894,6,10,21,10,IndiGo
0,4804,6,22,0,2,IndiGo
1,9315,5,7,19,11,Multiple carriers
1,11848,3,19,4,8,Jet Airways
0,4668,6,21,23,2,Vistara
1,6540,3,18,4,10,Jet Airways
1,14714,6,18,19,24,Jet Airways
1,6838,6,4,21,16,IndiGo
1,11682,3,7,9,26,Vistara
0,6038,3,20,23,2,IndiGo
0,4326,3,7,10,2,IndiGo
0,5403,3,11,14,2,Vistara
1,8372,5,10,19,9,Air India
0,4990,4,16,19,3,IndiGo
0,3342,3,6,7,1,IndiGo
2,10756,6,5,7,26,Air India
1,6316,6,16,1,9,IndiGo
0,3597,6,8,10,2,SpiceJet
1,8610,6,7,20,13,Vistara
1,14151,5,17,9,16,Jet Airways
0,4050,5,2,4,1,IndiGo
0,2227,6,21,22,1,IndiGo
1,14914,3,21,10,12,Jet Airways
0,6860,3,10,13,2,IndiGo
1,10844,6,16,23,7,Jet Airways
0,2754,5,12,13,1,IndiGo
1,14714,6,22,12,13,Jet Airways
1,7670,5,7,21,13,Multiple carriers
0,3873,4,22,0,2,SpiceJet
0,4823,5,16,19,3,IndiGo
1,9304,3,6,12,5,IndiGo
1,9663,5,18,8,13,Jet Airways
0,2754,5,12,13,1,IndiGo
1,14781,5,16,22,6,Jet Airways
0,3943,6,1,4,2,IndiGo
1,13759,3,13,4,14,Jet Airways
1,6818,5,5,16,11,IndiGo
1,4049,3,16,21,4,IndiGo
1,13941,5,6,12,5,Jet Airways
1,7927,4,20,23,27,Vistara
1,6673,3,17,1,8,Multiple carriers
0,7295,3,13,15,2,IndiGo
1,7094,3,7,16,8,IndiGo
1,8781,5,10,17,7,Jet Airways
2,11542,6,16,13,20,Air India
0,3384,3,9,12,2,SpiceJet
1,7564,5,4,19,14,SpiceJet
1,14781,5,6,18,11,Jet Airways
1,25735,3,22,23,24,Air India
2,16172,3,5,16,11,Air India
1,8224,6,15,21,5,SpiceJet
0,4049,6,6,7,1,IndiGo
2,15318,5,20,4,8,Jet Airways
2,12819,6,23,12,13,Jet Airways
2,12497,3,21,19,21,Air India
0,4804,5,20,22,2,IndiGo
2,12182,6,13,19,30,Air India
0,7303,3,8,11,3,IndiGo
1,15411,3,8,18,9,Jet Airways
1,14178,5,6,12,5,Jet Airways
1,5694,3,7,12,4,IndiGo
0,4544,4,19,22,3,Jet Airways
0,7229,5,6,8,2,Jet Airways
1,14871,3,9,21,11,IndiGo
0,5510,6,14,16,2,Air India
0,4544,4,8,11,3,Jet Airways
0,4668,6,7,9,2,Vistara
1,10454,6,9,19,10,Air India
1,8372,5,21,19,22,IndiGo
0,8456,6,18,21,3,Air India
0,4423,4,6,8,2,IndiGo
2,14300,6,18,19,24,Jet Airways
0,4545,3,1,4,2,IndiGo
0,3943,5,10,13,2,IndiGo
1,11467,5,20,22,25,Jet Airways
0,4804,5,15,18,2,IndiGo
1,5298,4,6,12,5,IndiGo
0,4804,6,15,17,2,IndiGo
1,6117,5,19,4,9,Air India
1,7870,6,7,19,11,Air Asia
1,6911,6,21,2,5,IndiGo
0,4423,4,4,6,2,IndiGo
1,13369,3,6,12,6,Multiple carriers Premium economy
0,3807,6,22,1,2,Air Asia
1,10844,5,14,20,6,Jet Airways
1,6393,3,6,13,7,GoAir
1,10539,6,20,9,13,Multiple carriers
0,4591,4,0,3,2,IndiGo
0,3943,5,13,15,2,IndiGo
1,9345,5,17,18,25,Vistara
1,7832,3,7,7,24,Jet Airways
0,4049,3,9,10,1,Jet Airways
1,14388,5,21,4,7,Jet Airways
1,16497,3,10,18,8,Multiple carriers
1,14067,5,13,21,8,Multiple carriers
1,6208,3,5,10,4,IndiGo
1,6751,5,20,7,10,Air Asia
1,6356,3,8,13,4,SpiceJet
1,10262,6,19,12,17,Jet Airways
2,13014,6,9,4,18,Jet Airways
1,13626,6,6,19,13,Jet Airways
0,4878,5,17,19,2,Vistara
1,11848,3,2,4,26,Air India
0,7631,3,7,10,2,GoAir
1,4775,4,15,20,4,IndiGo
1,9555,5,20,20,24,Vistara
0,13383,3,16,18,2,IndiGo
2,13292,6,5,19,13,Jet Airways
2,7791,3,10,18,32,Jet Airways
2,9863,6,16,19,26,Jet Airways
1,15237,3,7,19,12,Multiple carriers
1,3480,4,19,23,4,IndiGo
1,10539,6,20,10,14,Jet Airways
2,13039,5,17,7,14,Air India
0,7229,4,6,8,2,Jet Airways
0,4823,6,8,11,2,IndiGo
0,5678,6,19,21,1,Multiple carriers
0,6961,6,10,12,2,Air India
1,10197,5,3,12,8,Multiple carriers
1,10262,6,10,19,9,Jet Airways
0,3943,6,10,13,2,IndiGo
1,9314,5,20,18,21,IndiGo
1,8452,5,20,10,14,Vistara
0,12526,3,13,16,2,Jet Airways
2,5192,6,15,23,8,Air Asia
1,14714,6,19,4,8,Jet Airways
2,12273,3,6,4,22,Jet Airways
1,14629,3,7,18,11,Multiple carriers Premium economy
2,13882,6,11,12,24,Jet Airways
1,14151,5,9,23,14,Jet Airways
2,10231,5,22,19,21,Air India
1,9502,5,7,9,25,Vistara
0,6094,4,14,17,3,Air India
1,10844,6,14,19,5,Jet Airways
1,6878,5,14,0,10,Multiple carriers
2,11992,6,11,4,16,Jet Airways
0,3543,5,9,12,2,Air India
0,3841,6,6,9,2,IndiGo
1,7242,3,9,16,6,Jet Airways
1,4943,3,8,8,24,Air India
2,15129,5,19,19,23,IndiGo
1,9397,5,7,9,25,Vistara
1,13067,5,20,9,13,Jet Airways
2,15113,3,5,7,25,Air India
0,4148,3,22,0,2,IndiGo
1,5281,6,7,12,5,GoAir
2,11728,3,8,23,14,Air India
1,12681,4,6,19,13,Jet Airways
0,3597,5,19,21,2,IndiGo
1,8888,5,9,22,12,Multiple carriers
1,10262,6,20,4,7,Jet Airways
0,3841,4,17,19,2,SpiceJet
2,10919,6,14,12,22,Jet Airways
1,10262,6,18,4,10,Jet Airways
2,10151,5,12,21,9,Air India
1,8066,5,20,9,13,Jet Airways
1,12032,3,19,19,24,Jet Airways
1,8879,5,8,19,11,Air India
1,13817,3,18,8,13,Multiple carriers
1,6674,5,6,22,15,Jet Airways
1,7832,3,8,20,11,Jet Airways
1,14231,3,18,18,23,Jet Airways
1,11087,3,22,15,16,Jet Airways
1,7740,6,7,21,13,Multiple carriers
1,14571,6,20,12,16,Jet Airways
1,13628,3,7,13,5,IndiGo
0,3873,6,9,11,2,Air India
1,15411,3,10,18,8,Multiple carriers
2,12324,5,16,5,12,Air Asia
1,12373,5,2,12,10,Jet Airways
2,11386,6,5,19,13,Air India
0,2227,5,21,22,1,IndiGo
1,6442,6,11,22,10,IndiGo
0,4282,5,4,7,2,Air Asia
1,9689,6,10,17,7,Jet Airways
1,8586,5,6,10,27,Jet Airways
0,2754,5,12,13,1,IndiGo
0,3873,5,17,19,2,SpiceJet
1,10844,5,14,23,9,Jet Airways
0,8853,3,16,18,1,IndiGo
0,4319,4,9,12,2,SpiceJet
1,7480,6,17,9,16,Air India
0,3398,5,11,14,2,GoAir
1,7064,4,16,19,27,Jet Airways
0,6961,6,13,16,2,Air India
1,4226,5,6,10,4,IndiGo
0,4273,3,9,12,2,SpiceJet
0,7082,3,11,13,2,Air India
1,12042,6,9,19,9,Multiple carriers
1,13941,5,16,8,15,Jet Airways
1,9314,5,17,14,21,Jet Airways
1,9314,5,17,9,16,Vistara
0,4148,3,17,19,2,IndiGo
2,9412,3,5,4,23,Jet Airways
0,1965,6,22,0,1,SpiceJet
1,9736,6,6,19,13,Multiple carriers
2,10919,6,14,4,13,Jet Airways
1,6795,6,17,1,7,Jet Airways
2,15129,5,5,19,13,Jet Airways
1,5192,4,7,19,11,Air Asia
1,10262,6,19,12,16,Jet Airways
1,9663,5,18,8,13,Jet Airways
2,10909,4,5,4,22,Jet Airways
0,4944,3,23,2,2,IndiGo
1,7480,6,20,9,12,Air India
1,7594,6,14,4,14,Jet Airways
1,8907,6,13,23,9,Air India
1,5046,4,2,7,5,IndiGo
0,7229,5,15,18,2,Jet Airways
0,2385,5,13,14,1,Multiple carriers
1,6752,5,16,7,14,Air Asia
1,9314,5,17,19,26,Jet Airways
2,8245,3,17,19,26,Air India
1,13832,3,12,9,20,Air India
1,11134,3,13,22,8,Jet Airways
1,5192,4,7,19,11,Air Asia
0,5769,6,7,10,3,Jet Airways
0,3807,6,9,12,2,Air Asia
2,10975,6,7,9,26,Air India
0,1965,5,5,7,1,SpiceJet
1,15136,3,13,1,12,Multiple carriers
1,6093,6,6,21,14,IndiGo
1,9100,3,6,19,12,Multiple carriers
1,7832,3,11,7,20,Jet Airways
2,16704,5,23,4,29,Jet Airways
2,17229,3,13,4,14,Jet Airways
1,8372,6,13,19,6,Air India
0,6961,5,17,19,2,Air India
1,9930,5,7,21,13,Jet Airways
1,8361,5,17,8,14,Air India
0,4239,5,7,10,2,GoAir
0,4990,6,18,21,3,IndiGo
2,7178,3,9,21,11,Multiple carriers
0,3543,5,8,10,2,SpiceJet
1,7832,3,8,21,13,Jet Airways
0,4823,4,20,22,2,IndiGo
1,14571,5,8,20,12,Jet Airways
1,17549,3,8,19,11,Jet Airways
1,7927,5,7,22,15,Vistara
1,12373,5,21,12,14,Jet Airways
1,9663,5,16,20,28,Jet Airways
1,13244,3,11,18,7,Jet Airways
1,14571,6,14,19,5,Air India
0,4284,3,5,8,2,Air Asia
1,7354,6,10,19,8,Multiple carriers
0,1965,6,13,14,1,SpiceJet
1,10407,5,9,19,10,Multiple carriers
0,2647,6,5,7,1,SpiceJet
1,13062,3,14,21,7,SpiceJet
1,6704,5,18,23,5,IndiGo
0,2754,6,19,20,1,Air India
1,19828,3,9,4,18,Jet Airways
0,4050,6,2,4,1,Jet Airways
1,14781,5,6,16,9,Jet Airways
1,10844,5,8,20,12,Jet Airways
0,3625,6,5,8,2,SpiceJet
2,6653,3,13,21,8,Multiple carriers
1,14714,6,17,19,25,Jet Airways
1,17234,3,7,4,21,Jet Airways
1,8434,3,6,11,5,IndiGo
1,9709,3,9,15,6,IndiGo
1,13587,6,10,21,11,Multiple carriers
0,7989,5,11,14,3,Jet Airways
1,11399,5,8,19,11,Jet Airways
1,10696,6,7,16,9,Multiple carriers
1,10844,6,20,23,27,Jet Airways
1,12898,6,20,4,7,Jet Airways
2,6117,5,9,4,19,Air India
0,6961,6,10,12,2,Air India
2,13538,5,13,7,18,Air India
1,7774,3,5,10,4,IndiGo
2,13538,5,13,7,18,Air India
0,4409,4,19,22,2,Air Asia
0,5755,3,19,20,1,IndiGo
1,5897,6,7,12,5,GoAir
0,4174,4,21,0,2,IndiGo
0,3597,5,19,21,2,IndiGo
0,3332,3,8,10,2,SpiceJet
1,15135,3,11,18,7,Multiple carriers
1,17057,3,2,13,11,Multiple carriers
0,5224,6,11,14,2,IndiGo
0,7074,3,5,8,2,Air Asia
0,3687,5,7,9,2,Vistara
2,13014,6,19,12,17,Jet Airways
1,11105,3,20,20,24,Vistara
0,6722,3,20,23,2,GoAir
1,6496,6,5,10,4,IndiGo
1,9212,3,20,4,7,Jet Airways
0,3175,3,16,18,1,IndiGo
1,14067,5,15,1,10,Multiple carriers
0,4823,4,18,21,2,IndiGo
0,3841,5,17,19,2,IndiGo
1,10844,5,20,22,26,Jet Airways
1,11297,3,5,12,6,Jet Airways
1,8147,3,8,9,24,Jet Airways
0,3573,4,21,0,2,SpiceJet
1,5054,6,7,12,4,IndiGo
1,15764,3,11,4,16,Jet Airways
1,11200,6,8,19,10,Jet Airways
1,14781,5,5,18,12,Jet Airways
2,6223,3,4,21,16,Air India
0,3873,6,6,9,2,SpiceJet
1,13727,5,14,21,7,SpiceJet
0,3573,6,5,8,2,SpiceJet
1,8366,5,9,21,12,Air India
1,14151,6,9,23,14,Jet Airways
2,10861,5,5,19,13,Air India
1,9806,3,11,16,4,IndiGo
1,6117,5,19,11,16,Air India
1,5054,6,7,12,4,IndiGo
1,10197,5,9,19,10,Multiple carriers
0,4995,6,10,11,1,Jet Airways
1,12692,6,9,9,24,Jet Airways
0,4423,6,9,12,2,SpiceJet
0,2227,6,20,21,1,Air India
1,12537,3,9,21,11,Multiple carriers
1,8266,6,6,19,13,Jet Airways
2,16809,3,19,4,33,Jet Airways
0,4823,5,8,11,2,IndiGo
